"PID","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Sale.Type","Sale.Condition","SalePrice"
909276010,70,"RL",,11435,"Pave","NA","IR1","HLS","AllPub","Corner","Mod",7,"Norm","Norm","1Fam","2Story",8,7,1929,1950,"Gable","CompShg","BrkFace","Stucco","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,792,792,"GasA","Fa","Y","SBrkr",792,725,0,1517,0,0,1,0,3,1,"Gd",7,"Typ",2,"Gd","Detchd",1931,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",282746.344032351
528458070,60,"FV",72,8640,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",24,"Norm","Norm","1Fam","2Story",7,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",24,"Unf",0,732,756,"GasA","Ex","Y","SBrkr",764,783,0,1547,0,0,2,1,3,1,"Gd",7,"Typ",0,"NA","Attchd",2009,"Unf",2,614,"TA","TA","Y",169,45,0,0,0,0,"NA","NA","NA",0,"Con","Normal",261865.523856261
916176125,20,"RL",150,215245,"Pave","NA","IR3","Low","AllPub","Inside","Sev",27,"Norm","Norm","1Fam","1Story",7,5,1965,1965,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",1236,"Rec",820,80,2136,"GasW","TA","Y","SBrkr",2036,0,0,2036,2,0,2,0,3,1,"TA",8,"Typ",2,"Gd","Attchd",1965,"RFn",2,513,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",422529.661213716
528138030,60,"RL",85,11924,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",19,"Norm","Norm","1Fam","2Story",9,5,2005,2006,"Hip","CompShg","WdShing","Wd Shng","Stone",286,"Ex","TA","PConc","Ex","TA","No","GLQ",998,"Unf",0,177,1175,"GasA","Ex","Y","SBrkr",1182,1142,0,2324,1,0,3,0,4,1,"Ex",11,"Typ",2,"Gd","BuiltIn",2005,"Fin",3,736,"TA","TA","Y",147,21,0,0,0,0,"NA","NA","NA",0,"New","Partial",432116.838109569
906378150,20,"RL",93,10481,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",6,"Norm","Norm","1Fam","1Story",8,5,2006,2007,"Hip","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,2140,2140,"GasA","Ex","Y","SBrkr",2140,0,0,2140,0,0,2,1,3,1,"Gd",8,"Typ",0,"NA","Attchd",2006,"Fin",3,894,"TA","TA","Y",136,32,0,0,0,0,"NA","NA","NA",0,"New","Partial",415800.132364177
527359070,60,"RL",80,10480,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",20,"Norm","Norm","1Fam","2Story",7,6,1976,1976,"Hip","CompShg","Plywood","Plywood","BrkFace",660,"TA","TA","CBlock","TA","TA","No","ALQ",403,"Unf",0,400,803,"GasA","TA","Y","SBrkr",1098,866,0,1964,0,0,2,1,4,1,"TA",8,"Typ",1,"Gd","Attchd",1976,"RFn",2,483,"TA","TA","Y",0,69,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",242349.486676144
528106070,20,"RL",108,13173,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl",19,"Norm","Norm","1Fam","1Story",9,5,2006,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",300,"Gd","TA","PConc","Ex","TA","No","GLQ",1572,"Unf",0,80,1652,"GasA","Ex","Y","SBrkr",1652,0,0,1652,1,0,2,0,2,1,"Ex",6,"Typ",2,"Ex","Attchd",2006,"Fin",2,840,"TA","TA","Y",404,102,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",390941.191265685
907125080,20,"RL",95,13015,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl",6,"Norm","Norm","1Fam","1Story",5,6,1996,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","TA","No","Unf",0,"Unf",0,1100,1100,"GasA","Ex","Y","SBrkr",1100,0,0,1100,0,0,1,1,3,1,"TA",5,"Typ",0,"NA","Attchd",1996,"RFn",2,462,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",164420.940103776
528482020,20,"FV",85,10625,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",24,"Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",292,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1660,1660,"GasA","Ex","Y","SBrkr",1660,0,0,1660,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2007,"Fin",3,660,"TA","TA","Y",133,120,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",294807.431619895
527212030,60,"RL",85,16056,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",25,"Norm","Norm","1Fam","2Story",9,5,2005,2006,"Hip","CompShg","CemntBd","CmentBd","Stone",208,"Gd","TA","PConc","Ex","TA","Av","GLQ",240,"Unf",0,1752,1992,"GasA","Ex","Y","SBrkr",1992,876,0,2868,0,0,3,1,4,1,"Ex",11,"Typ",1,"Gd","BuiltIn",2005,"Fin",3,716,"TA","TA","Y",214,108,0,0,0,0,"NA","NA","NA",0,"New","Partial",616693.304980282
908102320,20,"RL",134,17755,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",8,"Norm","Norm","1Fam","1Story",5,4,1959,1959,"Gable","CompShg","HdBoard","Plywood","BrkFace",132,"TA","TA","CBlock","TA","TA","No","BLQ",176,"Unf",0,1290,1466,"GasA","TA","Y","SBrkr",1466,0,0,1466,0,0,1,1,3,1,"Fa",6,"Typ",2,"Gd","Attchd",1959,"Fin",2,528,"TA","TA","Y",0,140,0,0,100,0,"NA","NA","NA",0,"WD ","Normal",170036.992439342
904101110,20,"RL",100,15263,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",5,"Feedr","Norm","1Fam","1Story",5,5,1959,1959,"Gable","CompShg","HdBoard","HdBoard","BrkFace",90,"TA","TA","CBlock","Gd","TA","No","Rec",766,"Unf",0,656,1422,"GasA","Gd","Y","SBrkr",1675,0,0,1675,0,0,2,0,3,1,"TA",8,"Typ",2,"Gd","Attchd",1959,"Unf",1,365,"TA","TA","Y",0,132,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",209453.959893965
909178160,50,"RL",60,9900,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",26,"Norm","Norm","1Fam","1.5Fin",6,7,1940,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,778,778,"GasA","TA","Y","SBrkr",944,545,0,1489,0,0,2,0,3,1,"TA",7,"Typ",1,"Gd","Detchd",1940,"Unf",1,240,"TA","TA","Y",335,0,0,0,0,0,"NA","GdWo","NA",0,"WD ","Normal",155742.505871946
534451120,30,"RL",51,5900,"Pave","NA","IR1","Bnk","AllPub","Inside","Gtl",4,"Norm","Norm","1Fam","1Story",4,7,1923,1958,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,440,440,"GasA","TA","Y","FuseA",869,0,0,869,0,0,1,0,2,1,"Fa",4,"Typ",0,"NA","NA",,"NA",0,0,"NA","NA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",105910.312188147
528351010,60,"RL",104,21535,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl",17,"Norm","Norm","1Fam","2Story",10,6,1994,1995,"Gable","WdShngl","HdBoard","HdBoard","BrkFace",1170,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1455,"Unf",0,989,2444,"GasA","Ex","Y","SBrkr",2444,1872,0,4316,0,1,3,1,4,1,"Ex",10,"Typ",2,"Ex","Attchd",1994,"Fin",3,832,"TA","TA","Y",382,50,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",890423.856111525
909250070,70,"RL",43,7000,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",26,"Feedr","Norm","1Fam","2Story",7,8,1926,1997,"Gable","CompShg","Wd Sdng","Stucco","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",424,"Unf",0,200,624,"GasA","Ex","Y","SBrkr",743,736,0,1479,1,0,1,0,3,1,"Gd",6,"Typ",2,"Gd","Detchd",1926,"Unf",1,312,"TA","TA","Y",530,0,56,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",195502.953170034
534202160,20,"RL",80,9600,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1Story",5,5,1966,1966,"Hip","CompShg","VinylSd","VinylSd","BrkFace",172,"TA","TA","CBlock","TA","TA","No","Rec",698,"Unf",0,534,1232,"GasA","TA","Y","SBrkr",1232,0,0,1232,1,0,1,1,3,1,"TA",6,"Typ",0,"NA","Attchd",1966,"RFn",2,490,"TA","TA","Y",0,224,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",189568.639838657
528240050,60,"RL",,8010,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",9,"Norm","Norm","1Fam","2Story",7,5,2002,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,840,840,"GasA","Ex","Y","SBrkr",840,880,0,1720,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","BuiltIn",2002,"Fin",2,400,"TA","TA","Y",138,48,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",221989.080833519
902206260,30,"RM",50,5784,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",21,"Artery","Norm","1Fam","1Story",5,8,1938,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,190,190,"GasA","Gd","Y","FuseA",886,0,0,886,0,0,1,0,2,1,"TA",4,"Typ",0,"NA","Attchd",1938,"Unf",1,273,"TA","TA","Y",144,20,80,0,0,0,"NA","NA","NA",0,"WD ","Normal",111250.418146571
535380130,50,"RL",60,10818,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl",21,"Norm","Norm","1Fam","1.5Fin",4,4,1910,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,1077,1077,"GasA","TA","Y","FuseA",981,779,0,1760,0,0,1,1,4,1,"TA",7,"Typ",1,"TA","Detchd",1935,"Unf",2,648,"Fa","TA","Y",120,0,96,0,0,0,"NA","NA","NA",0,"COD","Abnorml",95701.1223138277
905427140,80,"RL",78,11679,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",8,"Norm","Norm","1Fam","SLvl",5,5,1962,1962,"Gable","CompShg","Plywood","Plywood","Stone",96,"TA","TA","CBlock","TA","TA","Gd","ALQ",612,"Rec",1164,0,1776,"GasA","Ex","Y","SBrkr",1560,0,0,1560,0,1,2,0,3,1,"TA",6,"Min2",1,"Fa","Attchd",1962,"Fin",2,528,"TA","TA","Y",453,253,144,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",215577.180834954
907410050,60,"RL",79,9245,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",6,"Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,939,939,"GasA","Ex","Y","SBrkr",939,858,0,1797,0,0,2,1,3,1,"Gd",8,"Typ",0,"NA","Attchd",2006,"RFn",2,639,"TA","TA","Y",144,53,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",228758.825205052
906204180,60,"RL",88,12128,"Pave","NA","IR1","Bnk","AllPub","Inside","Gtl",23,"Norm","Norm","1Fam","2Story",6,4,1989,1989,"Gable","CompShg","HdBoard","HdBoard","BrkFace",232,"Gd","TA","CBlock","Gd","TA","No","ALQ",549,"Unf",0,319,868,"GasA","Ex","Y","SBrkr",1313,1246,0,2559,0,0,2,1,4,1,"Ex",9,"Typ",1,"TA","Attchd",1989,"RFn",2,506,"TA","TA","Y",0,245,0,0,168,0,"NA","MnPrv","NA",0,"WD ","Abnorml",248037.57871056
528106110,20,"RL",105,15431,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",19,"Norm","Norm","1Fam","1Story",10,5,2005,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",400,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1430,"Unf",0,564,1994,"GasA","Ex","Y","SBrkr",2046,0,0,2046,1,0,2,1,2,1,"Ex",7,"Typ",2,"Gd","Attchd",2005,"Fin",3,878,"TA","TA","Y",188,65,0,0,175,0,"NA","NA","NA",0,"WD ","Normal",527379.113405816
905104180,20,"RL",57,9764,"Pave","NA","IR1","Lvl","AllPub","FR2","Gtl",22,"Feedr","Norm","1Fam","1Story",5,7,1967,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",702,"Unf",0,192,894,"GasA","Ex","Y","SBrkr",894,0,0,894,1,0,1,0,3,1,"Gd",5,"Typ",0,"NA","Attchd",1967,"RFn",2,450,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",153031.608885265
528170070,60,"RL",85,10625,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",19,"Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",292,"Gd","TA","PConc","Gd","TA","No","GLQ",866,"Unf",0,132,998,"GasA","Ex","Y","SBrkr",1006,1040,0,2046,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2003,"RFn",3,871,"TA","TA","Y",320,62,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",337243.672656811
528235000,80,"RL",87,11084,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl",9,"Norm","Norm","1Fam","SLvl",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",192,"Unf",0,192,384,"GasA","Ex","Y","SBrkr",744,630,0,1374,1,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2004,"Fin",2,400,"TA","TA","Y",100,0,0,0,0,0,"NA","NA","NA",0,"WD ","Family",202744.273811758
535402220,50,"RL",77,9786,"Pave","NA","IR1","Bnk","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1.5Fin",6,7,1962,1981,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",600,"Unf",0,312,912,"GasA","TA","Y","SBrkr",1085,649,0,1734,0,0,1,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",1962,"RFn",2,440,"TA","TA","Y",0,0,0,0,128,0,"NA","GdPrv","NA",0,"WD ","Normal",192291.114009184
535453040,20,"RL",80,8000,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1Story",5,5,1962,1962,"Gable","CompShg","BrkFace","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",520,"Rec",319,188,1027,"GasA","TA","Y","SBrkr",1027,0,0,1027,0,1,1,0,3,1,"TA",6,"Typ",0,"NA","Attchd",1962,"Unf",1,299,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",135385.799745511
907200110,20,"RL",,9200,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl",6,"Norm","Norm","1Fam","1Story",5,6,1975,1980,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","TA","Av","LwQ",280,"BLQ",491,167,938,"GasA","TA","Y","SBrkr",938,0,0,938,1,0,1,0,3,1,"TA",5,"Typ",0,"NA","Detchd",1977,"Unf",1,308,"TA","TA","Y",145,0,0,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",169487.574927363
908102060,30,"RL",67,8777,"Pave","NA","Reg","Lvl","AllPub","Inside","Mod",8,"Feedr","Norm","1Fam","1Story",3,6,1945,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","NA","NA","NA","NA",0,"NA",0,0,0,"GasA","TA","N","SBrkr",640,0,0,640,0,0,1,0,2,1,"TA",5,"Min1",0,"NA","Detchd",1945,"Unf",1,240,"TA","TA","N",0,0,0,0,0,0,"NA","NA","NA",0,"ConLD","Normal",100828.776113761
528221070,60,"RL",122,11911,"Pave","NA","IR2","Lvl","AllPub","Inside","Gtl",9,"Norm","Norm","1Fam","2Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,684,684,"GasA","Ex","Y","SBrkr",684,876,0,1560,0,0,2,1,3,1,"Gd",6,"Typ",1,"Gd","BuiltIn",2005,"Fin",2,400,"TA","TA","Y",100,38,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",174000
923275080,80,"RL",37,7937,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl",15,"Norm","Norm","1Fam","SLvl",6,6,1984,1984,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","GLQ",819,"Unf",0,184,1003,"GasA","TA","Y","SBrkr",1003,0,0,1003,1,0,1,0,3,1,"TA",6,"Typ",0,"NA","Detchd",1984,"Unf",2,588,"TA","TA","Y",120,0,0,0,0,0,"NA","GdPrv","NA",0,"WD ","Normal",173782.845654467
527110130,80,"RL",56,8872,"Pave","NA","IR1","HLS","AllPub","Inside","Gtl",9,"Norm","Norm","1Fam","SLvl",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"GasA","Gd","Y","SBrkr",754,630,0,1384,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",1997,"Fin",2,390,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",178451.203462678
909100170,30,"RL",67,5604,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",8,"Norm","Norm","1Fam","1Story",5,6,1925,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","CBlock","TA","TA","No","Rec",468,"Unf",0,396,864,"GasA","TA","N","FuseA",864,0,0,864,1,0,1,0,2,1,"TA",5,"Typ",0,"NA","NA",,"NA",0,0,"NA","NA","Y",0,0,96,0,0,0,"NA","NA","NA",0,"WD ","Normal",116799.468782661
916386140,20,"RL",73,8925,"Pave","NA","IR1","HLS","AllPub","Inside","Gtl",27,"Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",16,"Unf",0,1450,1466,"GasA","Ex","Y","SBrkr",1466,0,0,1466,0,0,2,0,3,1,"Gd",7,"Typ",0,"NA","Attchd",2007,"Fin",3,610,"TA","TA","Y",100,18,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",225166.529366941
528114040,20,"RL",104,14418,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",19,"Norm","Norm","1Fam","1Story",9,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","BrkFace",480,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1375,"Unf",0,575,1950,"GasA","Ex","Y","SBrkr",1950,0,0,1950,1,0,2,0,2,1,"Ex",7,"Typ",1,"Gd","Attchd",2007,"Fin",3,706,"TA","TA","Y",156,207,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",456669.053012805
527258010,20,"RL",88,11394,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl",25,"Norm","Norm","1Fam","1Story",9,2,2010,2010,"Hip","CompShg","VinylSd","VinylSd","Stone",350,"Gd","TA","PConc","Ex","TA","Av","GLQ",1445,"Unf",0,411,1856,"GasA","Ex","Y","SBrkr",1856,0,0,1856,1,0,1,1,1,1,"Ex",8,"Typ",1,"Ex","Attchd",2010,"Fin",3,834,"TA","TA","Y",113,0,0,0,0,0,"NA","NA","NA",0,"New","Partial",399337.628400646
528290090,60,"RL",,7750,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",9,"RRAn","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd",,,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,707,707,"GasA","Ex","Y","SBrkr",707,707,0,1414,0,0,2,1,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2002,"Fin",2,403,"TA","TA","Y",100,35,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",207632.072515723
910207110,30,"RM",50,8765,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl",12,"Norm","Norm","1Fam","1Story",4,6,1936,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",285,"Unf",0,666,951,"GasA","Ex","N","SBrkr",951,0,0,951,0,0,1,0,2,1,"TA",6,"Typ",0,"NA","Detchd",1936,"Unf",1,327,"TA","TA","Y",0,28,0,0,0,0,"NA","NA","NA",0,"WD ","Abnorml",129248.839317247
908276140,80,"RL",62,7692,"Pave","NA","Reg","Bnk","AllPub","Inside","Mod",8,"Norm","Norm","1Fam","SLvl",4,6,1954,1954,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","Ex","TA","Av","Unf",0,"Unf",0,416,416,"GasA","Gd","Y","FuseA",1204,0,0,1204,0,0,1,0,3,1,"TA",6,"Typ",0,"NA","Basment",1954,"Unf",1,312,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD ","Abnorml",119219.903929791
534479240,60,"RL",79,9462,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","2Story",5,6,1949,1973,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,704,704,"GasA","Gd","Y","FuseA",1024,704,0,1728,0,0,1,1,3,1,"TA",7,"Min1",1,"Gd","Attchd",1949,"Unf",1,234,"TA","TA","Y",245,60,0,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",171219.219056248
531363020,20,"RL",63,7500,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",23,"Norm","Norm","1Fam","1Story",6,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1100,1100,"GasA","Ex","Y","SBrkr",1100,0,0,1100,0,0,1,1,3,1,"TA",6,"Typ",0,"NA","NA",,"NA",0,0,"NA","NA","Y",0,136,0,0,0,0,"NA","NA","NA",0,"New","Partial",165250.808946949
534201250,60,"RL",72,8640,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",16,"Feedr","Norm","1Fam","2Story",5,5,1968,1968,"Gable","CompShg","HdBoard","HdBoard","BrkFace",300,"TA","TA","CBlock","Gd","Fa","Mn","ALQ",361,"Rec",483,56,900,"GasA","Ex","Y","SBrkr",884,886,0,1770,1,0,1,1,4,1,"TA",7,"Typ",0,"NA","Attchd",1968,"RFn",2,530,"TA","TA","Y",0,60,0,0,270,0,"NA","NA","Shed",455,"WD ","Normal",187020.605929028
903484020,50,"RM",60,10320,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl",12,"Norm","Norm","1Fam","1.5Fin",6,7,1906,1995,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,756,756,"GasA","Ex","Y","SBrkr",756,713,0,1469,0,0,1,0,3,1,"TA",7,"Typ",0,"NA","Detchd",1906,"Unf",1,216,"TA","TA","Y",57,0,239,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",159000.539772927
907175080,20,"RL",,8696,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl",6,"Norm","Norm","1Fam","1Story",7,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",150,"TA","TA","PConc","Gd","TA","Gd","GLQ",1308,"Unf",0,110,1418,"GasA","Ex","Y","SBrkr",1418,0,0,1418,1,0,2,0,3,1,"Gd",5,"Typ",1,"TA","Attchd",1997,"RFn",2,558,"TA","TA","Y",208,110,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",297729.369366475
528292060,60,"RL",41,12460,"Pave","NA","IR1","Lvl","AllPub","FR2","Gtl",9,"RRAn","Norm","1Fam","2Story",7,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",870,"Unf",0,167,1037,"GasA","Ex","Y","SBrkr",1037,1285,0,2322,0,0,2,1,4,1,"TA",8,"Typ",1,"TA","BuiltIn",1999,"Fin",2,400,"TA","TA","Y",144,44,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",266332.40066493
527455250,20,"RL",65,7150,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl",16,"Norm","Norm","1Fam","1Story",5,6,1966,1966,"Hip","CompShg","HdBoard","HdBoard","BrkFace",52,"TA","TA","CBlock","TA","TA","No","BLQ",725,"Unf",0,263,988,"GasA","TA","Y","SBrkr",988,0,0,988,1,0,1,0,3,1,"TA",5,"Typ",0,"NA","Detchd",1974,"Unf",1,360,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"WD ","Normal",142551.678435468
527404120,20,"RL",70,8400,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl",16,"Norm","Norm","1Fam","1Story",4,5,1970,1970,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",804,"Rec",78,0,882,"GasA","TA","Y","SBrkr",882,0,0,882,1,0,1,0,2,1,"TA",4,"Typ",0,"NA","Attchd",1970,"Fin",2,525,"TA","TA","Y",240,0,0,0,0,0,"NA","MnPrv","NA",0,"WD ","Normal",139026.653567352
